epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
115,366.393,0.39456,0.24617,0.86178,1,1,0.995,0.90059,0.54952,0.23072,0.93592,0.0008714,0.0008714,0.0008714
116,369.566,0.41277,0.23896,0.86127,0.99824,1,0.995,0.89868,0.53133,0.22746,0.92662,0.0008615,0.0008615,0.0008615
117,372.71,0.38933,0.23169,0.85391,0.99821,1,0.995,0.89837,0.5296,0.22645,0.93096,0.0008516,0.0008516,0.0008516
118,375.868,0.4108,0.24551,0.87115,0.99824,1,0.995,0.88796,0.50708,0.22698,0.9209,0.0008417,0.0008417,0.0008417
119,379.032,0.43382,0.25612,0.87594,0.99822,1,0.995,0.88649,0.50529,0.23,0.91365,0.0008318,0.0008318,0.0008318
120,382.187,0.38904,0.24124,0.85158,0.99825,1,0.995,0.88839,0.54473,0.23158,0.92182,0.0008219,0.0008219,0.0008219
121,385.329,0.41213,0.24345,0.85267,1,1,0.995,0.88749,0.56736,0.23629,0.9299,0.000812,0.000812,0.000812
122,388.48,0.42841,0.24813,0.87443,0.99822,1,0.995,0.87538,0.58226,0.24649,0.94282,0.0008021,0.0008021,0.0008021
123,391.646,0.39622,0.24008,0.86705,0.99823,1,0.995,0.8768,0.56157,0.25698,0.94865,0.0007922,0.0007922,0.0007922
124,394.797,0.39782,0.23814,0.86539,0.99822,1,0.995,0.8875,0.5599,0.23583,0.94342,0.0007823,0.0007823,0.0007823
125,397.944,0.40167,0.25248,0.85913,0.99822,1,0.995,0.89023,0.55824,0.23101,0.9466,0.0007724,0.0007724,0.0007724
126,401.124,0.37993,0.23425,0.85529,1,1,0.995,0.89674,0.52794,0.21279,0.93173,0.0007625,0.0007625,0.0007625
127,404.283,0.3896,0.23179,0.8569,1,1,0.995,0.89031,0.53557,0.20577,0.93209,0.0007526,0.0007526,0.0007526
128,407.446,0.3802,0.22705,0.85092,0.99819,1,0.995,0.90678,0.52656,0.23226,0.9258,0.0007427,0.0007427,0.0007427
129,410.587,0.38915,0.22789,0.84894,0.99819,1,0.995,0.87439,0.53804,0.22926,0.92886,0.0007328,0.0007328,0.0007328
130,413.745,0.36567,0.23125,0.84388,0.99823,1,0.995,0.88918,0.54586,0.22973,0.93011,0.0007229,0.0007229,0.0007229
131,416.917,0.38382,0.2294,0.84526,0.99826,1,0.995,0.89465,0.5317,0.21767,0.92553,0.000713,0.000713,0.000713
